Date,0:00,0:30,1:00,1:30,2:00,2:30,3:00,3:30,4:00,4:30,5:00,5:30,6:00,6:30,7:00,7:30,8:00,8:30,9:00,9:30,10:00,10:30,11:00,11:30,12:00,12:30,13:00,13:30,14:00,14:30,15:00,15:30,16:00,16:30,17:00,17:30,18:00,18:30,19:00,19:30,20:00,20:30,21:00,21:30,22:00,22:30,23:00,23:30
6_10,22.99272214,22.74394861,22.49517508,22.24640155,21.99762803,21.7488545,21.50008097,21.25130744,21.00253392,20.75376039,20.50498686,20.25621333,20.00743981,19.75866628,19.50989275,19.26111922,19.0123457,19.30705631,19.60176692,19.89647753,20.19118814,20.48589875,20.78060936,21.07531997,21.37003058,21.66474119,21.9594518,22.25416241,22.54887302,22.84358363,23.13829424,23.43300485,23.72771546,24.02242607,24.31713668,24.61184729,24.9065579,24.9065579,24.9065579,24.9065579,24.65687761,24.40719732,24.15751703,23.90783673,23.65815644,23.40847615,23.15879586,22.90911556
6_11,22.65943527,22.40975498,22.16007469,21.91039439,21.6607141,21.41103381,21.16135352,20.91167323,20.66199293,20.41231264,20.16263235,19.91295206,19.66327176,19.41359147,19.16391118,18.91423089,18.6645506,19.00769786,19.35084512,19.69399239,20.03713965,20.38028692,20.72343418,21.06658145,21.40972871,21.75287597,22.09602324,22.4391705,22.78231777,23.12546503,23.4686123,23.81175956,24.15490683,24.49805409,24.84120135,25.18434862,25.52749588,25.52749588,25.52749588,25.52749588,25.26707265,25.00664942,24.7462262,24.48580297,24.22537974,23.96495651,23.70453328,23.44411005
6_12,23.18368682,22.92326359,22.66284036,22.40241713,22.1419939,21.88157067,21.62114744,21.36072421,21.10030099,20.83987776,20.57945453,20.3190313,20.05860807,19.79818484,19.53776161,19.27733838,19.01691515,19.2927614,19.56860765,19.8444539,20.12030015,20.3961464,20.67199264,20.94783889,21.22368514,21.49953139,21.77537764,22.05122389,22.32707014,22.60291639,22.87876263,23.15460888,23.43045513,23.70630138,23.98214763,24.25799388,24.53384013,24.53384013,24.53384013,24.53384013,24.31840027,24.10296042,23.88752057,23.67208072,23.45664086,23.24120101,23.02576116,22.8103213
6_13,22.59488145,22.3794416,22.16400175,21.94856189,21.73312204,21.51768219,21.30224233,21.08680248,20.87136263,20.65592278,20.44048292,20.22504307,20.00960322,19.79416336,19.57872351,19.36328366,19.1478438,19.40909185,19.6703399,19.93158795,20.19283599,20.45408404,20.71533209,20.97658013,21.23782818,21.49907623,21.76032427,22.02157232,22.28282037,22.54406841,22.80531646,23.06656451,23.32781255,23.5890606,23.85030865,24.11155669,24.37280474,24.37280474,24.37280474,24.37280474,24.16876305,23.96472135,23.76067966,23.55663797,23.35259627,23.14855458,22.94451289,22.74047119
6_14,22.5364295,22.3323878,22.12834611,21.92430442,21.72026272,21.51622103,21.31217934,21.10813764,20.90409595,20.70005426,20.49601256,20.29197087,20.08792917,19.88388748,19.67984579,19.47580409,19.2717624,19.52389336,19.77602432,20.02815529,20.28028625,20.53241721,20.78454817,21.03667914,21.2888101,21.54094106,21.79307202,22.04520299,22.29733395,22.54946491,22.80159587,23.05372684,23.3058578,23.55798876,23.81011972,24.06225069,24.31438165,24.31438165,24.31438165,24.31438165,24.11530347,23.91622529,23.71714711,23.51806893,23.31899075,23.11991257,22.92083439,22.72175621
6_15,22.52267803,22.32359985,22.12452167,21.92544349,21.7263653,21.52728712,21.32820894,21.12913076,20.93005258,20.7309744,20.53189622,20.33281804,20.13373986,19.93466168,19.7355835,19.53650532,19.33742714,19.61418951,19.89095187,20.16771424,20.44447661,20.72123897,20.99800134,21.27476371,21.55152607,21.82828844,22.1050508,22.38181317,22.65857554,22.9353379,23.21210027,23.48886264,23.765625,24.04238737,24.31914974,24.5959121,24.87267447,24.87267447,24.87267447,24.87267447,24.63698045,24.40128642,24.1655924,23.92989838,23.69420435,23.45851033,23.22281631,22.98712228
6_16,22.75142826,22.51573424,22.28004022,22.04434619,21.80865217,21.57295815,21.33726412,21.1015701,20.86587608,20.63018205,20.39448803,20.15879401,19.92309998,19.68740596,19.45171194,19.21601792,18.98032389,19.31570576,19.65108762,19.98646949,20.32185135,20.65723322,20.99261508,21.32799695,21.66337882,21.99876068,22.33414255,22.66952441,23.00490628,23.34028814,23.67567001,24.01105187,24.34643374,24.6818156,25.01719747,25.35257933,25.6879612,25.6879612,25.6879612,25.6879612,25.44166284,25.19536448,24.94906611,24.70276775,24.45646939,24.21017103,23.96387266,23.7175743
6_17,23.47127594,23.22497758,22.97867922,22.73238085,22.48608249,22.23978413,21.99348577,21.74718741,21.50088904,21.25459068,21.00829232,20.76199396,20.51569559,20.26939723,20.02309887,19.77680051,19.53050215,19.81340789,20.09631363,20.37921938,20.66212512,20.94503086,21.2279366,21.51084235,21.79374809,22.07665383,22.35955958,22.64246532,22.92537106,23.2082768,23.49118255,23.77408829,24.05699403,24.33989978,24.62280552,24.90571126,25.188617,25.188617,25.188617,25.188617,24.96634738,24.74407775,24.52180812,24.2995385,24.07726887,23.85499924,23.63272961,23.41045999
6_18,23.18819036,22.96592073,22.7436511,22.52138148,22.29911185,22.07684222,21.8545726,21.63230297,21.41003334,21.18776371,20.96549409,20.74322446,20.52095483,20.2986852,20.07641558,19.85414595,19.63187632,19.91389801,20.19591971,20.4779414,20.75996309,21.04198478,21.32400647,21.60602816,21.88804986,22.17007155,22.45209324,22.73411493,23.01613662,23.29815831,23.58018001,23.8622017,24.14422339,24.42624508,24.70826677,24.99028846,25.27231016,25.27231016,25.27231016,25.27231016,25.02996985,24.78762954,24.54528924,24.30294893,24.06060862,23.81826832,23.57592801,23.3335877
6_19,23.0912474,22.84890709,22.60656678,22.36422648,22.12188617,21.87954586,21.63720556,21.39486525,21.15252494,20.91018463,20.66784433,20.42550402,20.18316371,19.94082341,19.6984831,19.45614279,19.21380249,19.54200327,19.87020406,20.19840485,20.52660563,20.85480642,21.18300721,21.51120799,21.83940878,22.16760956,22.49581035,22.82401114,23.15221192,23.48041271,23.8086135,24.13681428,24.46501507,24.79321586,25.12141664,25.44961743,25.77781821,25.77781821,25.77781821,25.77781821,25.52783222,25.27784623,25.02786024,24.77787425,24.52788826,24.27790227,24.02791627,23.77793028
6_20,23.52794429,23.2779583,23.02797231,22.77798632,22.52800033,22.27801433,22.02802834,21.77804235,21.52805636,21.27807037,21.02808438,20.77809839,20.52811239,20.2781264,20.02814041,19.77815442,19.52816843,19.85386982,20.17957122,20.50527261,20.830974,21.1566754,21.48237679,21.80807818,22.13377957,22.45948097,22.78518236,23.11088375,23.43658515,23.76228654,24.08798793,24.41368933,24.73939072,25.06509211,25.39079351,25.7164949,26.04219629,26.04219629,26.04219629,26.04219629,25.76231414,25.48243198,25.20254983,24.92266768,24.64278552,24.36290337,24.08302121,23.80313906
6_21,23.52325691,23.24337475,22.9634926,22.68361044,22.40372829,22.12384613,21.84396398,21.56408183,21.28419967,21.00431752,20.72443536,20.44455321,20.16467106,19.8847889,19.60490675,19.32502459,19.04514244,19.3964929,19.74784336,20.09919381,20.45054427,20.80189473,21.15324519,21.50459565,21.8559461,22.20729656,22.55864702,22.90999748,23.26134794,23.61269839,23.96404885,24.31539931,24.66674977,25.01810023,25.36945068,25.72080114,26.0721516,26.0721516,26.0721516,26.0721516,25.80406665,25.53598171,25.26789676,24.99981181,24.73172686,24.46364192,24.19555697,23.92747202
6_22,23.65938708,23.39130213,23.12321718,22.85513223,22.58704729,22.31896234,22.05087739,21.78279245,21.5147075,21.24662255,20.9785376,20.71045266,20.44236771,20.17428276,19.90619782,19.63811287,19.37002792,19.70811583,20.04620374,20.38429165,20.72237956,21.06046746,21.39855537,21.73664328,22.07473119,22.4128191,22.750907,23.08899491,23.42708282,23.76517073,24.10325864,24.44134655,24.77943445,25.11752236,25.45561027,25.79369818,26.13178609,26.13178609,26.13178609,26.13178609,25.86551039,25.5992347,25.33295901,25.06668332,24.80040762,24.53413193,24.26785624,24.00158054
6_23,23.73530485,23.46902916,23.20275347,22.93647777,22.67020208,22.40392639,22.13765069,21.871375,21.60509931,21.33882362,21.07254792,20.80627223,20.53999654,20.27372084,20.00744515,19.74116946,19.47489377,19.77023012,20.06556646,20.36090281,20.65623916,20.95157551,21.24691186,21.54224821,21.83758456,22.13292091,22.42825726,22.72359361,23.01892996,23.31426631,23.60960266,23.904939,24.20027535,24.4956117,24.79094805,25.0862844,25.38162075,25.38162075,25.38162075,25.38162075,25.14435975,24.90709875,24.66983776,24.43257676,24.19531576,23.95805476,23.72079376,23.48353277
6_24,23.24627177,23.00901077,22.77174977,22.53448877,22.29722777,22.05996678,21.82270578,21.58544478,21.34818378,21.11092278,20.87366178,20.63640079,20.39913979,20.16187879,19.92461779,19.68735679,19.4500958,19.77202049,20.09394518,20.41586987,20.73779456,21.05971925,21.38164394,21.70356863,22.02549332,22.34741801,22.6693427,22.99126739,23.31319208,23.63511677,23.95704147,24.27896616,24.60089085,24.92281554,25.24474023,25.56666492,25.88858961,25.88858961,25.88858961,25.88858961,25.63162242,25.37465523,25.11768804,24.86072085,24.60375366,24.34678647,24.08981928,23.83285209
6_25,23.5758849,23.31891771,23.06195052,22.80498333,22.54801614,22.29104895,22.03408176,21.77711457,21.52014738,21.26318019,21.006213,20.7492458,20.49227861,20.23531142,19.97834423,19.72137704,19.46440985,19.81631791,20.16822597,20.52013402,20.87204208,21.22395013,21.57585819,21.92776625,22.2796743,22.63158236,22.98349041,23.33539847,23.68730653,24.03921458,24.39112264,24.7430307,25.09493875,25.44684681,25.79875486,26.15066292,26.50257098,26.50257098,26.50257098,26.50257098,26.23498341,25.96739585,25.69980829,25.43222073,25.16463316,24.8970456,24.62945804,24.36187048
6_26,24.09428291,23.82669535,23.55910779,23.29152023,23.02393266,22.7563451,22.48875754,22.22116998,21.95358241,21.68599485,21.41840729,21.15081972,20.88323216,20.6156446,20.34805704,20.08046947,19.81288191,20.11864472,20.42440753,20.73017034,21.03593315,21.34169596,21.64745877,21.95322158,22.25898439,22.5647472,22.87051,23.17627281,23.48203562,23.78779843,24.09356124,24.39932405,24.70508686,25.01084967,25.31661248,25.62237529,25.9281381,25.9281381,25.9281381,25.9281381,25.68485967,25.44158125,25.19830282,24.9550244,24.71174597,24.46846755,24.22518912,23.98191069
6_27,23.73863227,23.49535384,23.25207542,23.00879699,22.76551857,22.52224014,22.27896172,22.03568329,21.79240487,21.54912644,21.30584802,21.06256959,20.81929116,20.57601274,20.33273431,20.08945589,19.84617746,20.11626558,20.38635369,20.6564418,20.92652992,21.19661803,21.46670615,21.73679426,22.00688237,22.27697049,22.5470586,22.81714671,23.08723483,23.35732294,23.62741105,23.89749917,24.16758728,24.4376754,24.70776351,24.97785162,25.24793974,25.24793974,25.24793974,25.24793974,25.03747195,24.82700416,24.61653637,24.40606858,24.19560079,23.98513301,23.77466522,23.56419743
6_28,23.35372964,23.14326185,22.93279406,22.72232627,22.51185849,22.3013907,22.09092291,21.88045512,21.66998733,21.45951954,21.24905176,21.03858397,20.82811618,20.61764839,20.4071806,20.19671281,19.98624502,20.29092248,20.59559993,20.90027738,21.20495484,21.50963229,21.81430974,22.11898719,22.42366465,22.7283421,23.03301955,23.337697,23.64237446,23.94705191,24.25172936,24.55640681,24.86108427,25.16576172,25.47043917,25.77511663,26.07979408,26.07979408,26.07979408,26.07979408,25.82176549,25.56373691,25.30570832,25.04767973,24.78965115,24.53162256,24.27359398,24.01556539
6_29,23.7575368,23.49950822,23.24147963,22.98345104,22.72542246,22.46739387,22.20936529,21.9513367,21.69330811,21.43527953,21.17725094,20.91922236,20.66119377,20.40316518,20.1451366,19.88710801,19.62907942,19.9662236,20.30336778,20.64051196,20.97765614,21.31480031,21.65194449,21.98908867,22.32623285,22.66337703,23.0005212,23.33766538,23.67480956,24.01195374,24.34909792,24.6862421,25.02338627,25.36053045,25.69767463,26.03481881,26.37196299,26.37196299,26.37196299,26.37196299,26.09768318,25.82340337,25.54912356,25.27484375,25.00056395,24.72628414,24.45200433,24.17772452
6_30,23.90344471,23.62916491,23.3548851,23.08060529,22.80632548,22.53204567,22.25776587,21.98348606,21.70920625,21.43492644,21.16064663,20.88636683,20.61208702,20.33780721,20.0635274,19.78924759,19.51496779,19.87613099,20.23729419,20.5984574,20.9596206,21.3207838,21.68194701,22.04311021,22.40427342,22.76543662,23.12659982,23.48776303,23.84892623,24.21008944,24.57125264,24.93241584,25.29357905,25.65474225,26.01590546,26.37706866,26.73823186,26.73823186,26.73823186,26.73823186,26.44982291,26.16141396,25.87300501,25.58459606,25.29618711,25.00777816,24.71936921,24.43096026
7_1,24.14255131,23.85414236,23.56573341,23.27732446,22.98891551,22.70050655,22.4120976,22.12368865,21.8352797,21.54687075,21.2584618,20.97005285,20.6816439,20.39323495,20.104826,19.81641705,19.5280081,19.85558938,20.18317066,20.51075194,20.83833323,21.16591451,21.49349579,21.82107707,22.14865836,22.47623964,22.80382092,23.1314022,23.45898349,23.78656477,24.11414605,24.44172733,24.76930862,25.0968899,25.42447118,25.75205246,26.07963375,26.07963375,26.07963375,26.07963375,25.81987144,25.56010913,25.30034683,25.04058452,24.78082221,24.52105991,24.2612976,24.0015353
7_2,23.74177299,23.48201068,23.22224838,22.96248607,22.70272376,22.44296146,22.18319915,21.92343684,21.66367454,21.40391223,21.14414993,20.88438762,20.62462531,20.36486301,20.1051007,19.84533839,19.58557609,19.92717437,20.26877265,20.61037093,20.95196922,21.2935675,21.63516578,21.97676406,22.31836234,22.65996063,23.00155891,23.34315719,23.68475547,24.02635375,24.36795204,24.70955032,25.0511486,25.39274688,25.73434516,26.07594344,26.41754173,26.41754173,26.41754173,26.41754173,26.15362327,25.88970481,25.62578635,25.36186788,25.09794942,24.83403096,24.5701125,24.30619404
7_3,24.04227558,23.77835712,23.51443866,23.2505202,22.98660174,22.72268328,22.45876482,22.19484636,21.9309279,21.66700944,21.40309098,21.13917252,20.87525406,20.6113356,20.34741714,20.08349868,19.81958021,20.16872656,20.5178729,20.86701924,21.21616558,21.56531193,21.91445827,22.26360461,22.61275095,22.9618973,23.31104364,23.66018998,24.00933632,24.35848267,24.70762901,25.05677535,25.40592169,25.75506804,26.10421438,26.45336072,26.80250706,26.80250706,26.80250706,26.80250706,26.51591663,26.2293262,25.94273577,25.65614533,25.3695549,25.08296447,24.79637403,24.5097836
7_4,24.22319317,23.93660274,23.6500123,23.36342187,23.07683144,22.790241,22.50365057,22.21706014,21.93046971,21.64387927,21.35728884,21.07069841,20.78410798,20.49751754,20.21092711,19.92433668,19.63774624,19.98205458,20.32636291,20.67067124,21.01497958,21.35928791,21.70359624,22.04790458,22.39221291,22.73652124,23.08082958,23.42513791,23.76944624,24.11375458,24.45806291,24.80237124,25.14667957,25.49098791,25.83529624,26.17960457,26.52391291,26.52391291,26.52391291,26.52391291,26.25489091,25.98586891,25.71684692,25.44782492,25.17880292,24.90978093,24.64075893,24.37173693
7_5,24.10271494,23.83369294,23.56467094,23.29564894,23.02662695,22.75760495,22.48858295,22.21956096,21.95053896,21.68151696,21.41249497,21.14347297,20.87445097,20.60542898,20.33640698,20.06738498,19.79836299,20.16696914,20.5355753,20.90418146,21.27278762,21.64139378,22.00999993,22.37860609,22.74721225,23.11581841,23.48442457,23.85303072,24.22163688,24.59024304,24.9588492,25.32745536,25.69606151,26.06466767,26.43327383,26.80187999,27.17048615,27.17048615,27.17048615,27.17048615,26.87243449,26.57438283,26.27633118,25.97827952,25.68022787,25.38217621,25.08412456,24.7860729
7_6,24.48802124,24.18996959,23.89191793,23.59386628,23.29581462,22.99776297,22.69971131,22.40165965,22.103608,21.80555634,21.50750469,21.20945303,20.91140137,20.61334972,20.31529806,20.01724641,19.71919475,20.04803553,20.37687631,20.70571708,21.03455786,21.36339864,21.69223941,22.02108019,22.34992097,22.67876174,23.00760252,23.3364433,23.66528408,23.99412485,24.32296563,24.65180641,24.98064718,25.30948796,25.63832874,25.96716952,26.29601029,26.29601029,26.29601029,26.29601029,26.03664597,25.77728164,25.51791731,25.25855298,24.99918866,24.73982433,24.48046,24.22109567
7_7,23.96173135,23.70236702,23.44300269,23.18363836,22.92427404,22.66490971,22.40554538,22.14618105,21.88681673,21.6274524,21.36808807,21.10872374,20.84935942,20.58999509,20.33063076,20.07126643,19.81190211,20.15636944,20.50083676,20.84530409,21.18977142,21.53423875,21.87870608,22.22317341,22.56764074,22.91210807,23.2565754,23.60104272,23.94551005,24.28997738,24.63444471,24.97891204,25.32337937,25.6678467,26.01231403,26.35678135,26.70124868,26.70124868,26.70124868,26.70124868,26.44197307,26.18269746,25.92342185,25.66414624,25.40487063,25.14559502,24.88631941,24.6270438
7_8,24.36776819,24.10849258,23.84921697,23.58994136,23.33066575,23.07139014,22.81211452,22.55283891,22.2935633,22.03428769,21.77501208,21.51573647,21.25646086,20.99718525,20.73790964,20.47863403,20.21935842,20.57099703,20.92263564,21.27427425,21.62591286,21.97755147,22.32919008,22.68082869,23.0324673,23.38410591,23.73574452,24.08738313,24.43902174,24.79066035,25.14229896,25.49393757,25.84557618,26.19721479,26.5488534,26.900492,27.25213061,27.25213061,27.25213061,27.25213061,26.95517598,26.65822135,26.36126672,26.06431209,25.76735746,25.47040283,25.1734482,24.87649357
7_9,24.57953894,24.28258431,23.98562968,23.68867505,23.39172042,23.09476579,22.79781116,22.50085652,22.20390189,21.90694726,21.60999263,21.313038,21.01608337,20.71912874,20.42217411,20.12521948,19.82826485,20.20759809,20.58693133,20.96626457,21.34559781,21.72493105,22.10426429,22.48359753,22.86293077,23.24226401,23.62159725,24.00093049,24.38026373,24.75959697,25.13893021,25.51826345,25.89759669,26.27692993,26.65626317,27.03559641,27.41492965,27.41492965,27.41492965,27.41492965,27.12972484,26.84452003,26.55931522,26.27411041,25.9889056,25.70370079,25.41849598,25.13329116
7_10,24.84808635,24.56288154,24.27767673,23.99247192,23.70726711,23.4220623,23.13685749,22.85165268,22.56644787,22.28124306,21.99603825,21.71083344,21.42562863,21.14042382,20.85521901,20.5700142,20.28480939,20.62919566,20.97358193,21.3179682,21.66235447,22.00674075,22.35112702,22.69551329,23.03989956,23.38428584,23.72867211,24.07305838,24.41744465,24.76183092,25.1062172,25.45060347,25.79498974,26.13937601,26.48376228,26.82814856,27.17253483,27.17253483,27.17253483,27.17253483,26.88032673,26.58811863,26.29591053,26.00370243,25.71149433,25.41928623,25.12707813,24.83487003
7_11,24.54266193,24.25045383,23.95824573,23.66603764,23.37382954,23.08162144,22.78941334,22.49720524,22.20499714,21.91278904,21.62058094,21.32837284,21.03616474,20.74395664,20.45174854,20.15954044,19.86733234,20.25309666,20.63886099,21.02462531,21.41038963,21.79615396,22.18191828,22.5676826,22.95344692,23.33921125,23.72497557,24.11073989,24.49650422,24.88226854,25.26803286,25.65379719,26.03956151,26.42532583,26.81109015,27.19685448,27.5826188,27.5826188,27.5826188,27.5826188,27.28500752,26.98739624,26.68978497,26.39217369,26.09456241,25.79695113,25.49933985,25.20172858
7_12,24.9041173,24.60650602,24.30889474,24.01128346,23.71367219,23.41606091,23.11844963,22.82083835,22.52322707,22.2256158,21.92800452,21.63039324,21.33278196,21.03517068,20.7375594,20.43994813,20.14233685,20.51115099,20.87996514,21.24877928,21.61759342,21.98640757,22.35522171,22.72403586,23.09285,23.46166414,23.83047829,24.19929243,24.56810658,24.93692072,25.30573486,25.67454901,26.04336315,26.4121773,26.78099144,27.14980558,27.51861973,27.51861973,27.51861973,27.51861973,27.24549609,26.97237245,26.69924881,26.42612517,26.15300154,25.8798779,25.60675426,25.33363062
7_13,25.06050698,24.78738334,24.51425971,24.24113607,23.96801243,23.69488879,23.42176515,23.14864151,22.87551788,22.60239424,22.3292706,22.05614696,21.78302332,21.50989969,21.23677605,20.96365241,20.69052877,21.04453851,21.39854825,21.75255798,22.10656772,22.46057746,22.8145872,23.16859693,23.52260667,23.87661641,24.23062615,24.58463588,24.93864562,25.29265536,25.6466651,26.00067483,26.35468457,26.70869431,27.06270405,27.41671378,27.77072352,27.77072352,27.77072352,27.77072352,27.46157121,27.1524189,26.84326659,26.53411428,26.22496197,25.91580966,25.60665735,25.29750504
7_14,24.98835273,24.67920042,24.3700481,24.06089579,23.75174348,23.44259117,23.13343886,22.82428655,22.51513424,22.20598193,21.89682962,21.58767731,21.278525,20.96937269,20.66022038,20.35106807,20.04191576,20.40573334,20.76955092,21.13336851,21.49718609,21.86100368,22.22482126,22.58863885,22.95245643,23.31627402,23.6800916,24.04390918,24.40772677,24.77154435,25.13536194,25.49917952,25.86299711,26.22681469,26.59063228,26.95444986,27.31826744,27.31826744,27.31826744,27.31826744,27.02209915,26.72593086,26.42976257,26.13359427,25.83742598,25.54125769,25.2450894,24.9489211
7_15,24.65275281,24.35658452,24.06041622,23.76424793,23.46807964,23.17191135,22.87574305,22.57957476,22.28340647,21.98723818,21.69106988,21.39490159,21.0987333,20.802565,20.50639671,20.21022842,19.91406013,20.28799063,20.66192114,21.03585165,21.40978215,21.78371266,22.15764317,22.53157367,22.90550418,23.27943469,23.6533652,24.0272957,24.40122621,24.77515672,25.14908722,25.52301773,25.89694824,26.27087874,26.64480925,27.01873976,27.39267026,27.39267026,27.39267026,27.39267026,27.09918628,26.8057023,26.51221831,26.21873433,25.92525035,25.63176636,25.33828238,25.04479839
7_16,24.75131441,24.45783043,24.16434644,23.87086246,23.57737848,23.28389449,22.99041051,22.69692653,22.40344254,22.10995856,21.81647457,21.52299059,21.22950661,20.93602262,20.64253864,20.34905466,20.05557067,20.44420003,20.8328294,21.22145876,21.61008812,21.99871748,22.38734684,22.7759762,23.16460556,23.55323493,23.94186429,24.33049365,24.71912301,25.10775237,25.49638173,25.8850111,26.27364046,26.66226982,27.05089918,27.43952854,27.8281579,27.8281579,27.8281579,27.8281579,27.52678239,27.22540688,26.92403137,26.62265586,26.32128035,26.01990484,25.71852933,25.41715382
7_17,25.11577831,24.8144028,24.51302729,24.21165178,23.91027627,23.60890076,23.30752525,23.00614974,22.70477423,22.40339872,22.10202321,21.8006477,21.49927219,21.19789668,20.89652117,20.59514566,20.29377015,20.66336947,21.03296879,21.40256812,21.77216744,22.14176677,22.51136609,22.88096541,23.25056474,23.62016406,23.98976339,24.35936271,24.72896203,25.09856136,25.46816068,25.83776,26.20735933,26.57695865,26.94655798,27.3161573,27.68575662,27.68575662,27.68575662,27.68575662,27.37601287,27.06626911,26.75652535,26.4467816,26.13703784,25.82729409,25.51755033,25.20780657
7_18,24.89806282,24.58831906,24.2785753,23.96883155,23.65908779,23.34934403,23.03960028,22.72985652,22.42011276,22.11036901,21.80062525,21.49088149,21.18113774,20.87139398,20.56165023,20.25190647,19.94216271,20.32865254,20.71514236,21.10163218,21.48812201,21.87461183,22.26110166,22.64759148,23.0340813,23.42057113,23.80706095,24.19355078,24.5800406,24.96653042,25.35302025,25.73951007,26.12599989,26.51248972,26.89897954,27.28546937,27.67195919,27.67195919,27.67195919,27.67195919,27.36879758,27.06563598,26.76247437,26.45931277,26.15615116,25.85298956,25.54982795,25.24666635
7_19,24.94350474,24.64034314,24.33718153,24.03401992,23.73085832,23.42769671,23.12453511,22.8213735,22.5182119,22.21505029,21.91188869,21.60872708,21.30556548,21.00240387,20.69924226,20.39608066,20.09291905,20.52124298,20.94956691,21.37789084,21.80621477,22.2345387,22.66286263,23.09118656,23.51951049,23.94783442,24.37615835,24.80448228,25.2328062,25.66113013,26.08945406,26.51777799,26.94610192,27.37442585,27.80274978,28.23107371,28.65939764,28.65939764,28.65939764,28.65939764,28.34052851,28.02165939,27.70279026,27.38392114,27.06505202,26.74618289,26.42731377,26.10844464
7_20,25.78957552,25.47070639,25.15183727,24.83296814,24.51409902,24.19522989,23.87636077,23.55749164,23.23862252,22.91975339,22.60088427,22.28201515,21.96314602,21.6442769,21.32540777,21.00653865,20.68766952,21.07290208,21.45813463,21.84336719,22.22859975,22.6138323,22.99906486,23.38429741,23.76952997,24.15476253,24.53999508,24.92522764,25.3104602,25.69569275,26.08092531,26.46615786,26.85139042,27.23662298,27.62185553,28.00708809,28.39232064,28.39232064,28.39232064,28.39232064,28.08073485,27.76914906,27.45756327,27.14597749,26.8343917,26.52280591,26.21122012,25.89963433
