Date,0:00,0:30,1:00,1:30,2:00,2:30,3:00,3:30,4:00,4:30,5:00,5:30,6:00,6:30,7:00,7:30,8:00,8:30,9:00,9:30,10:00,10:30,11:00,11:30,12:00,12:30,13:00,13:30,14:00,14:30,15:00,15:30,16:00,16:30,17:00,17:30,18:00,18:30,19:00,19:30,20:00,20:30,21:00,21:30,22:00,22:30,23:00,23:30
7_21,25.58804854,25.27646275,24.96487696,24.65329117,24.34170538,24.03011959,23.7185338,23.40694801,23.09536222,22.78377643,22.47219064,22.16060485,21.84901906,21.53743327,21.22584748,20.91426169,20.6026759,20.98031942,21.35796295,21.73560647,22.11324999,22.49089351,22.86853703,23.24618056,23.62382408,24.0014676,24.37911112,24.75675464,25.13439817,25.51204169,25.88968521,26.26732873,26.64497225,27.02261578,27.4002593,27.77790282,28.15554634,28.15554634,28.15554634,28.15554634,27.84486518,27.53418402,27.22350285,26.91282169,26.60214053,26.29145937,25.9807782,25.67009704
7_22,25.35941588,25.04873472,24.73805355,24.42737239,24.11669123,23.80601007,23.4953289,23.18464774,22.87396658,22.56328542,22.25260425,21.94192309,21.63124193,21.32056077,21.0098796,20.69919844,20.38851728,20.77753767,21.16655806,21.55557846,21.94459885,22.33361924,22.72263963,23.11166003,23.50068042,23.88970081,24.2787212,24.6677416,25.05676199,25.44578238,25.83480278,26.22382317,26.61284356,27.00186395,27.39088435,27.77990474,28.16892513,28.16892513,28.16892513,28.16892513,27.86998916,27.57105318,27.27211721,26.97318123,26.67424526,26.37530929,26.07637331,25.77743734
7_23,25.47850136,25.17956539,24.88062942,24.58169344,24.28275747,23.98382149,23.68488552,23.38594954,23.08701357,22.7880776,22.48914162,22.19020565,21.89126967,21.5923337,21.29339772,20.99446175,20.69552578,21.08795633,21.48038689,21.87281745,22.26524801,22.65767857,23.05010913,23.44253969,23.83497025,24.22740081,24.61983137,25.01226192,25.40469248,25.79712304,26.1895536,26.58198416,26.97441472,27.36684528,27.75927584,28.1517064,28.54413696,28.54413696,28.54413696,28.54413696,28.23381316,27.92348935,27.61316555,27.30284175,26.99251795,26.68219415,26.37187035,26.06154655
7_24,25.75122275,25.44089895,25.13057515,24.82025134,24.50992754,24.19960374,23.88927994,23.57895614,23.26863234,22.95830854,22.64798474,22.33766094,22.02733714,21.71701333,21.40668953,21.09636573,20.78604193,21.1795004,21.57295886,21.96641732,22.35987579,22.75333425,23.14679271,23.54025118,23.93370964,24.3271681,24.72062657,25.11408503,25.50754349,25.90100196,26.29446042,26.68791888,27.08137735,27.47483581,27.86829427,28.26175274,28.6552112,28.6552112,28.6552112,28.6552112,28.3373511,28.01949099,27.70163089,27.38377078,27.06591068,26.74805058,26.43019047,26.11233037
7_25,25.79447027,25.47661016,25.15875006,24.84088995,24.52302985,24.20516975,23.88730964,23.56944954,23.25158944,22.93372933,22.61586923,22.29800912,21.98014902,21.66228892,21.34442881,21.02656871,20.7087086,21.07763632,21.44656403,21.81549174,22.18441945,22.55334717,22.92227488,23.29120259,23.6601303,24.02905801,24.39798573,24.76691344,25.13584115,25.50476886,25.87369658,26.24262429,26.611552,26.98047971,27.34940742,27.71833514,28.08726285,28.08726285,28.08726285,28.08726285,27.78460183,27.48194082,27.17927981,26.87661879,26.57395778,26.27129676,25.96863575,25.66597473
7_26,25.36331372,25.06065271,24.75799169,24.45533068,24.15266966,23.85000865,23.54734764,23.24468662,22.94202561,22.63936459,22.33670358,22.03404256,21.73138155,21.42872054,21.12605952,20.82339851,20.52073749,20.93030128,21.33986506,21.74942884,22.15899263,22.56855641,22.97812019,23.38768398,23.79724776,24.20681154,24.61637533,25.02593911,25.43550289,25.84506668,26.25463046,26.66419424,27.07375803,27.48332181,27.89288559,28.30244938,28.71201316,28.71201316,28.71201316,28.71201316,28.38581367,28.05961418,27.73341469,27.4072152,27.08101571,26.75481622,26.42861673,26.10241724
7_27,25.77621775,25.45001826,25.12381877,24.79761928,24.47141979,24.1452203,23.81902081,23.49282132,23.16662183,22.84042233,22.51422284,22.18802335,21.86182386,21.53562437,21.20942488,20.88322539,20.5570259,20.97313523,21.38924455,21.80535388,22.2214632,22.63757253,23.05368185,23.46979118,23.88590051,24.30200983,24.71811916,25.13422848,25.55033781,25.96644713,26.38255646,26.79866578,27.21477511,27.63088443,28.04699376,28.46310308,28.87921241,28.87921241,28.87921241,28.87921241,28.56534848,28.25148456,27.93762063,27.62375671,27.30989278,26.99602886,26.68216493,26.36830101
7_28,26.05443708,25.74057316,25.42670923,25.11284531,24.79898138,24.48511746,24.17125353,23.85738961,23.54352568,23.22966176,22.91579783,22.60193391,22.28806998,21.97420606,21.66034213,21.34647821,21.03261428,21.43601331,21.83941234,22.24281137,22.6462104,23.04960943,23.45300846,23.85640749,24.25980652,24.66320555,25.06660458,25.4700036,25.87340263,26.27680166,26.68020069,27.08359972,27.48699875,27.89039778,28.29379681,28.69719584,29.10059487,29.10059487,29.10059487,29.10059487,28.76298902,28.42538318,28.08777734,27.75017149,27.41256565,27.0749598,26.73735396,26.39974811
7_29,26.06214227,25.72453643,25.38693058,25.04932474,24.71171889,24.37411305,24.0365072,23.69890136,23.36129552,23.02368967,22.68608383,22.34847798,22.01087214,21.67326629,21.33566045,20.99805461,20.66044876,21.08305776,21.50566675,21.92827574,22.35088474,22.77349373,23.19610273,23.61871172,24.04132072,24.46392971,24.88653871,25.3091477,25.7317567,26.15436569,26.57697469,26.99958368,27.42219268,27.84480167,28.26741066,28.69001966,29.11262865,29.11262865,29.11262865,29.11262865,28.76790764,28.42318664,28.07846563,27.73374462,27.38902361,27.0443026,26.69958159,26.35486058
7_30,26.01013957,25.66541856,25.32069755,24.97597654,24.63125553,24.28653453,23.94181352,23.59709251,23.2523715,22.90765049,22.56292948,22.21820847,21.87348746,21.52876645,21.18404544,20.83932443,20.49460342,20.89853556,21.30246769,21.70639982,22.11033195,22.51426409,22.91819622,23.32212835,23.72606048,24.12999261,24.53392475,24.93785688,25.34178901,25.74572114,26.14965328,26.55358541,26.95751754,27.36144967,27.7653818,28.16931394,28.57324607,28.57324607,28.57324607,28.57324607,28.25965364,27.94606121,27.63246878,27.31887635,27.00528392,26.69169149,26.37809906,26.06450663
7_31,25.7509142,25.43732177,25.12372934,24.81013691,24.49654448,24.18295205,23.86935962,23.55576719,23.24217476,22.92858233,22.6149899,22.30139747,21.98780504,21.67421261,21.36062018,21.04702775,20.73343532,21.13686151,21.54028771,21.94371391,22.3471401,22.7505663,23.1539925,23.55741869,23.96084489,24.36427109,24.76769728,25.17112348,25.57454968,25.97797587,26.38140207,26.78482827,27.18825446,27.59168066,27.99510686,28.39853305,28.80195925,28.80195925,28.80195925,28.80195925,28.46744353,28.13292781,27.7984121,27.46389638,27.12938066,26.79486494,26.46034922,26.12583351
8_1,25.79131779,25.45680207,25.12228635,24.78777063,24.45325492,24.1187392,23.78422348,23.44970776,23.11519205,22.78067633,22.44616061,22.11164489,21.77712917,21.44261346,21.10809774,20.77358202,20.4390663,20.86793491,21.29680353,21.72567214,22.15454075,22.58340936,23.01227797,23.44114658,23.8700152,24.29888381,24.72775242,25.15662103,25.58548964,26.01435825,26.44322687,26.87209548,27.30096409,27.7298327,28.15870131,28.58756992,29.01643854,29.01643854,29.01643854,29.01643854,28.69689816,28.37735778,28.0578174,27.73827702,27.41873664,27.09919626,26.77965588,26.4601155
8_2,26.14057512,25.82103474,25.50149436,25.18195398,24.8624136,24.54287322,24.22333284,23.90379246,23.58425207,23.26471169,22.94517131,22.62563093,22.30609055,21.98655017,21.66700979,21.34746941,21.02792903,21.38974915,21.75156927,22.11338939,22.47520951,22.83702963,23.19884975,23.56066986,23.92248998,24.2843101,24.64613022,25.00795034,25.36977046,25.73159058,26.09341069,26.45523081,26.81705093,27.17887105,27.54069117,27.90251129,28.2643314,28.2643314,28.2643314,28.2643314,27.96055128,27.65677115,27.35299102,27.04921089,26.74543076,26.44165063,26.1378705,25.83409037
8_3,25.53031024,25.22653011,24.92274998,24.61896985,24.31518972,24.01140959,23.70762946,23.40384933,23.1000692,22.79628907,22.49250894,22.18872881,21.88494868,21.58116855,21.27738842,20.9736083,20.66982817,21.02833343,21.38683869,21.74534395,22.10384921,22.46235447,22.82085973,23.17936499,23.53787025,23.89637551,24.25488077,24.61338603,24.97189129,25.33039655,25.68890181,26.04740707,26.40591233,26.76441759,27.12292285,27.48142812,27.83993338,27.83993338,27.83993338,27.83993338,27.55091588,27.26189838,26.97288088,26.68386338,26.39484588,26.10582838,25.81681089,25.52779339
8_4,25.23877589,24.94975839,24.66074089,24.37172339,24.08270589,23.7936884,23.5046709,23.2156534,22.9266359,22.6376184,22.3486009,22.0595834,21.77056591,21.48154841,21.19253091,20.90351341,20.61449591,20.9794808,21.34446569,21.70945058,22.07443547,22.43942035,22.80440524,23.16939013,23.53437502,23.89935991,24.2643448,24.62932968,24.99431457,25.35929946,25.72428435,26.08926924,26.45425412,26.81923901,27.1842239,27.54920879,27.91419368,27.91419368,27.91419368,27.91419368,27.62384329,27.3334929,27.04314251,26.75279212,26.46244173,26.17209134,25.88174095,25.59139056
8_5,25.30104017,25.01068978,24.72033939,24.429989,24.13963862,23.84928823,23.55893784,23.26858745,22.97823706,22.68788667,22.39753628,22.10718589,21.8168355,21.52648511,21.23613472,20.94578433,20.65543394,21.0402964,21.42515886,21.81002131,22.19488377,22.57974623,22.96460868,23.34947114,23.7343336,24.11919606,24.50405851,24.88892097,25.27378343,25.65864588,26.04350834,26.4283708,26.81323325,27.19809571,27.58295817,27.96782063,28.35268308,28.35268308,28.35268308,28.35268308,28.0492001,27.74571712,27.44223414,27.13875116,26.83526818,26.53178519,26.22830221,25.92481923
8_6,25.62133625,25.31785327,25.01437029,24.71088731,24.40740432,24.10392134,23.80043836,23.49695538,23.1934724,22.88998942,22.58650644,22.28302345,21.97954047,21.67605749,21.37257451,21.06909153,20.76560855,21.14543614,21.52526374,21.90509133,22.28491893,22.66474653,23.04457412,23.42440172,23.80422932,24.18405691,24.56388451,24.9437121,25.3235397,25.7033673,26.08319489,26.46302249,26.84285008,27.22267768,27.60250528,27.98233287,28.36216047,28.36216047,28.36216047,28.36216047,28.03162596,27.70109146,27.37055696,27.04002245,26.70948795,26.37895345,26.04841894,25.71788444
8_7,25.38734994,25.05681543,24.72628093,24.39574643,24.06521192,23.73467742,23.40414292,23.07360841,22.74307391,22.41253941,22.0820049,21.7514704,21.4209359,21.09040139,20.75986689,20.42933239,20.09879788,20.49677503,20.89475217,21.29272932,21.69070646,22.08868361,22.48666076,22.8846379,23.28261505,23.68059219,24.07856934,24.47654648,24.87452363,25.27250077,25.67047792,26.06845506,26.46643221,26.86440935,27.2623865,27.66036364,28.05834079,28.05834079,28.05834079,28.05834079,27.74058864,27.4228365,27.10508435,26.7873322,26.46958005,26.15182791,25.83407576,25.51632361
8_8,25.19857147,24.88081932,24.56306717,24.24531502,23.92756288,23.60981073,23.29205858,22.97430644,22.65655429,22.33880214,22.02104999,21.70329785,21.3855457,21.06779355,20.75004141,20.43228926,20.11453711,20.50553003,20.89652295,21.28751587,21.67850878,22.0695017,22.46049462,22.85148754,23.24248046,23.63347337,24.02446629,24.41545921,24.80645213,25.19744505,25.58843796,25.97943088,26.3704238,26.76141672,27.15240964,27.54340256,27.93439547,27.93439547,27.93439547,27.93439547,27.6389248,27.34345413,27.04798346,26.75251279,26.45704212,26.16157144,25.86610077,25.5706301
8_9,25.27515943,24.97968876,24.68421809,24.38874741,24.09327674,23.79780607,23.5023354,23.20686473,22.91139406,22.61592338,22.32045271,22.02498204,21.72951137,21.4340407,21.13857003,20.84309935,20.54762868,20.94621642,21.34480417,21.74339191,22.14197965,22.54056739,22.93915513,23.33774288,23.73633062,24.13491836,24.5335061,24.93209384,25.33068159,25.72926933,26.12785707,26.52644481,26.92503255,27.3236203,27.72220804,28.12079578,28.51938352,28.51938352,28.51938352,28.51938352,28.19153012,27.86367672,27.53582332,27.20796992,26.88011652,26.55226312,26.22440972,25.89655631
8_10,25.56870291,25.24084951,24.91299611,24.58514271,24.25728931,23.92943591,23.60158251,23.27372911,22.94587571,22.6180223,22.2901689,21.9623155,21.6344621,21.3066087,20.9787553,20.6509019,20.3230485,20.71357289,21.10409728,21.49462168,21.88514607,22.27567046,22.66619486,23.05671925,23.44724364,23.83776804,24.22829243,24.61881682,25.00934122,25.39986561,25.79039,26.1809144,26.57143879,26.96196318,27.35248757,27.74301197,28.13353636,28.13353636,28.13353636,28.13353636,27.8297035,27.52587064,27.22203778,26.91820492,26.61437206,26.3105392,26.00670633,25.70287347
8_11,25.39904061,25.09520775,24.79137489,24.48754203,24.18370917,23.87987631,23.57604345,23.27221059,22.96837773,22.66454487,22.360712,22.05687914,21.75304628,21.44921342,21.14538056,20.8415477,20.53771484,20.92130622,21.3048976,21.68848899,22.07208037,22.45567175,22.83926314,23.22285452,23.6064459,23.99003729,24.37362867,24.75722005,25.14081143,25.52440282,25.9079942,26.29158558,26.67517697,27.05876835,27.44235973,27.82595111,28.2095425,28.2095425,28.2095425,28.2095425,27.89948734,27.58943218,27.27937703,26.96932187,26.65926672,26.34921156,26.0391564,25.72910125
8_12,25.41904609,25.10899093,24.79893578,24.48888062,24.17882547,23.86877031,23.55871515,23.24866,22.93860484,22.62854968,22.31849453,22.00843937,21.69838422,21.38832906,21.0782739,20.76821875,20.45816359,20.85286329,21.24756299,21.64226268,22.03696238,22.43166208,22.82636178,23.22106148,23.61576117,24.01046087,24.40516057,24.79986027,25.19455997,25.58925966,25.98395936,26.37865906,26.77335876,27.16805846,27.56275816,27.95745785,28.35215755,28.35215755,28.35215755,28.35215755,28.02683347,27.70150939,27.37618531,27.05086123,26.72553716,26.40021308,26.074889,25.74956492
8_13,25.42424084,25.09891676,24.77359268,24.4482686,24.12294452,23.79762044,23.47229636,23.14697228,22.8216482,22.49632413,22.17100005,21.84567597,21.52035189,21.19502781,20.86970373,20.54437965,20.21905557,20.62793082,21.03680607,21.44568131,21.85455656,22.26343181,22.67230706,23.08118231,23.49005755,23.8989328,24.30780805,24.7166833,25.12555854,25.53443379,25.94330904,26.35218429,26.76105954,27.16993478,27.57881003,27.98768528,28.39656053,28.39656053,28.39656053,28.39656053,28.07856966,27.7605788,27.44258794,27.12459707,26.80660621,26.48861535,26.17062448,25.85263362
8_14,25.53464276,25.21665189,24.89866103,24.58067017,24.2626793,23.94468844,23.62669758,23.30870672,22.99071585,22.67272499,22.35473413,22.03674326,21.7187524,21.40076154,21.08277067,20.76477981,20.44678895,20.83326229,21.21973564,21.60620898,21.99268233,22.37915567,22.76562902,23.15210236,23.53857571,23.92504905,24.3115224,24.69799575,25.08446909,25.47094244,25.85741578,26.24388913,26.63036247,27.01683582,27.40330916,27.78978251,28.17625585,28.17625585,28.17625585,28.17625585,27.87085174,27.56544763,27.26004352,26.95463941,26.6492353,26.34383118,26.03842707,25.73302296
8_15,25.42761885,25.12221474,24.81681063,24.51140651,24.2060024,23.90059829,23.59519418,23.28979007,22.98438596,22.67898184,22.37357773,22.06817362,21.76276951,21.4573654,21.15196129,20.84655718,20.54115306,20.9328167,21.32448034,21.71614398,22.10780762,22.49947126,22.8911349,23.28279854,23.67446218,24.06612581,24.45778945,24.84945309,25.24111673,25.63278037,26.02444401,26.41610765,26.80777129,27.19943493,27.59109857,27.9827622,28.37442584,28.37442584,28.37442584,28.37442584,28.05347169,27.73251754,27.4115634,27.09060925,26.7696551,26.44870095,26.1277468,25.80679265
8_16,25.4858385,25.16488435,24.8439302,24.52297605,24.2020219,23.88106775,23.5601136,23.23915945,22.9182053,22.59725115,22.276297,21.95534285,21.63438871,21.31343456,20.99248041,20.67152626,20.35057211,20.68781872,21.02506533,21.36231194,21.69955856,22.03680517,22.37405178,22.71129839,23.048545,23.38579162,23.72303823,24.06028484,24.39753145,24.73477807,25.07202468,25.40927129,25.7465179,26.08376451,26.42101113,26.75825774,27.09550435,27.09550435,27.09550435,27.09550435,26.82688318,26.55826202,26.28964085,26.02101968,25.75239851,25.48377735,25.21515618,24.94653501
8_17,24.67791384,24.40929268,24.14067151,23.87205034,23.60342917,23.334808,23.06618684,22.79756567,22.5289445,22.26032333,21.99170217,21.723081,21.45445983,21.18583866,20.9172175,20.64859633,20.37997516,20.72196002,21.06394488,21.40592974,21.7479146,22.08989946,22.43188432,22.77386918,23.11585404,23.4578389,23.79982376,24.14180862,24.48379348,24.82577833,25.16776319,25.50974805,25.85173291,26.19371777,26.53570263,26.87768749,27.21967235,27.21967235,27.21967235,27.21967235,26.95145094,26.68322954,26.41500813,26.14678672,25.87856532,25.61034391,25.3421225,25.07390109
8_18,24.80567969,24.53745828,24.26923687,24.00101546,23.73279406,23.46457265,23.19635124,22.92812984,22.65990843,22.39168702,22.12346561,21.85524421,21.5870228,21.31880139,21.05057999,20.78235858,20.51413717,20.8337032,21.15326924,21.47283527,21.7924013,22.11196734,22.43153337,22.7510994,23.07066544,23.39023147,23.7097975,24.02936354,24.34892957,24.6684956,24.98806164,25.30762767,25.6271937,25.94675973,26.26632577,26.5858918,26.90545783,26.90545783,26.90545783,26.90545783,26.64865525,26.39185267,26.13505009,25.8782475,25.62144492,25.36464234,25.10783975,24.85103717
8_19,24.59423459,24.337432,24.08062942,23.82382684,23.56702425,23.31022167,23.05341909,22.79661651,22.53981392,22.28301134,22.02620876,21.76940617,21.51260359,21.25580101,20.99899842,20.74219584,20.48539326,20.84406865,21.20274404,21.56141943,21.92009482,22.27877021,22.6374456,22.99612099,23.35479638,23.71347177,24.07214716,24.43082255,24.78949794,25.14817333,25.50684872,25.86552411,26.2241995,26.58287489,26.94155028,27.30022567,27.65890106,27.65890106,27.65890106,27.65890106,27.34494343,27.0309858,26.71702817,26.40307054,26.08911291,25.77515528,25.46119765,25.14724002
8_20,24.83328239,24.51932476,24.20536713,23.8914095,23.57745187,23.26349424,22.94953661,22.63557898,22.32162135,22.00766372,21.69370609,21.37974846,21.06579083,20.7518332,20.43787557,20.12391794,19.80996031,20.19233852,20.57471672,20.95709493,21.33947314,21.72185134,22.10422955,22.48660776,22.86898596,23.25136417,23.63374238,24.01612058,24.39849879,24.78087699,25.1632552,25.54563341,25.92801161,26.31038982,26.69276803,27.07514623,27.45752444,27.45752444,27.45752444,27.45752444,27.17502175,26.89251907,26.61001638,26.32751369,26.045011,25.76250832,25.48000563,25.19750294
8_21,24.91500026,24.63249757,24.34999488,24.0674922,23.78498951,23.50248682,23.21998414,22.93748145,22.65497876,22.37247608,22.08997339,21.8074707,21.52496802,21.24246533,20.95996264,20.67745996,20.39495727,20.77064385,21.14633044,21.52201702,21.89770361,22.27339019,22.64907677,23.02476336,23.40044994,23.77613653,24.15182311,24.5275097,24.90319628,25.27888287,25.65456945,26.03025603,26.40594262,26.7816292,27.15731579,27.53300237,27.90868896,27.90868896,27.90868896,27.90868896,27.61331591,27.31794286,27.02256981,26.72719677,26.43182372,26.13645067,25.84107762,25.54570458
8_22,25.25033153,24.95495848,24.65958543,24.36421239,24.06883934,23.77346629,23.47809324,23.1827202,22.88734715,22.5919741,22.29660106,22.00122801,21.70585496,21.41048191,21.11510887,20.81973582,20.52436277,20.85573768,21.18711259,21.5184875,21.84986241,22.18123731,22.51261222,22.84398713,23.17536204,23.50673695,23.83811186,24.16948677,24.50086168,24.83223658,25.16361149,25.4949864,25.82636131,26.15773622,26.48911113,26.82048604,27.15186095,27.15186095,27.15186095,27.15186095,26.88333669,26.61481243,26.34628818,26.07776392,25.80923967,25.54071541,25.27219115,25.0036669
8_23,24.73514264,24.46661839,24.19809413,23.92956987,23.66104562,23.39252136,23.12399711,22.85547285,22.58694859,22.31842434,22.04990008,21.78137583,21.51285157,21.24432731,20.97580306,20.7072788,20.43875455,20.79265873,21.14656292,21.5004671,21.85437129,22.20827548,22.56217966,22.91608385,23.26998803,23.62389222,23.9777964,24.33170059,24.68560478,25.03950896,25.39341315,25.74731733,26.10122152,26.45512571,26.80902989,27.16293408,27.51683826,27.51683826,27.51683826,27.51683826,27.22934178,26.94184529,26.65434881,26.36685232,26.07935584,25.79185935,25.50436287,25.21686638
8_24,24.9293699,24.64187341,24.35437693,24.06688044,23.77938396,23.49188747,23.20439099,22.9168945,22.62939802,22.34190153,22.05440505,21.76690856,21.47941208,21.19191559,20.90441911,20.61692262,20.32942614,20.63303961,20.93665308,21.24026656,21.54388003,21.8474935,22.15110698,22.45472045,22.75833393,23.0619474,23.36556087,23.66917435,23.97278782,24.27640129,24.58001477,24.88362824,25.18724172,25.49085519,25.79446866,26.09808214,26.40169561,26.40169561,26.40169561,26.40169561,26.1342755,25.8668554,25.59943529,25.33201519,25.06459508,24.79717498,24.52975487,24.26233477
8_25,23.99491466,23.72749456,23.46007446,23.19265435,22.92523425,22.65781414,22.39039404,22.12297393,21.85555383,21.58813372,21.32071362,21.05329351,20.78587341,20.5184533,20.2510332,19.98361309,19.71619299,20.07190046,20.42760793,20.7833154,21.13902287,21.49473035,21.85043782,22.20614529,22.56185276,22.91756024,23.27326771,23.62897518,23.98468265,24.34039012,24.6960976,25.05180507,25.40751254,25.76322001,26.11892748,26.47463496,26.83034243,26.83034243,26.83034243,26.83034243,26.53692436,26.24350629,25.95008822,25.65667015,25.36325208,25.06983401,24.77641594,24.48299787
8_26,24.1895798,23.89616173,23.60274367,23.3093256,23.01590753,22.72248946,22.42907139,22.13565332,21.84223525,21.54881718,21.25539911,20.96198104,20.66856297,20.3751449,20.08172683,19.78830876,19.49489069,19.87994421,20.26499773,20.65005125,21.03510477,21.42015829,21.80521181,22.19026533,22.57531884,22.96037236,23.34542588,23.7304794,24.11553292,24.50058644,24.88563996,25.27069348,25.655747,26.04080052,26.42585404,26.81090755,27.19596107,27.19596107,27.19596107,27.19596107,26.90609952,26.61623796,26.32637641,26.03651485,25.74665329,25.45679174,25.16693018,24.87706863
8_27,24.58720707,24.29734551,24.00748396,23.7176224,23.42776085,23.13789929,22.84803773,22.55817618,22.26831462,21.97845307,21.68859151,21.39872996,21.1088684,20.81900684,20.52914529,20.23928373,19.94942218,20.27931624,20.60921031,20.93910438,21.26899844,21.59889251,21.92878658,22.25868065,22.58857471,22.91846878,23.24836285,23.57825692,23.90815098,24.23804505,24.56793912,24.89783319,25.22772725,25.55762132,25.88751539,26.21740945,26.54730352,26.54730352,26.54730352,26.54730352,26.28139588,26.01548824,25.74958059,25.48367295,25.21776531,24.95185767,24.68595002,24.42004238
8_28,24.15413474,23.8882271,23.62231945,23.35641181,23.09050417,22.82459653,22.55868888,22.29278124,22.0268736,21.76096596,21.49505831,21.22915067,20.96324303,20.69733539,20.43142774,20.1655201,19.89961246,20.24082194,20.58203141,20.92324089,21.26445037,21.60565985,21.94686932,22.2880788,22.62928828,22.97049776,23.31170723,23.65291671,23.99412619,24.33533567,24.67654514,25.01775462,25.3589641,25.70017358,26.04138305,26.38259253,26.72380201,26.72380201,26.72380201,26.72380201,26.45966585,26.1955297,25.93139354,25.66725739,25.40312123,25.13898508,24.87484892,24.61071277
8_29,24.34657661,24.08244046,23.8183043,23.55416815,23.29003199,23.02589584,22.76175968,22.49762352,22.23348737,21.96935121,21.70521506,21.4410789,21.17694275,20.91280659,20.64867044,20.38453428,20.12039813,20.43070857,20.74101901,21.05132945,21.36163989,21.67195033,21.98226077,22.29257121,22.60288165,22.91319209,23.22350253,23.53381297,23.84412341,24.15443385,24.46474429,24.77505473,25.08536517,25.39567561,25.70598605,26.01629649,26.32660693,26.32660693,26.32660693,26.32660693,26.06382682,25.80104672,25.53826661,25.27548651,25.0127064,24.74992629,24.48714619,24.22436608
8_30,23.96158598,23.69880587,23.43602577,23.17324566,22.91046556,22.64768545,22.38490535,22.12212524,21.85934514,21.59656503,21.33378492,21.07100482,20.80822471,20.54544461,20.2826645,20.0198844,19.75710429,20.11509694,20.47308958,20.83108223,21.18907487,21.54706751,21.90506016,22.2630528,22.62104545,22.97903809,23.33703074,23.69502338,24.05301603,24.41100867,24.76900131,25.12699396,25.4849866,25.84297925,26.20097189,26.55896454,26.91695718,26.91695718,26.91695718,26.91695718,26.63558964,26.3542221,26.07285457,25.79148703,25.51011949,25.22875195,24.94738441,24.66601687
8_31,24.38464934,24.1032818,23.82191426,23.54054672,23.25917918,22.97781164,22.69644411,22.41507657,22.13370903,21.85234149,21.57097395,21.28960641,21.00823888,20.72687134,20.4455038,20.16413626,19.88276872,20.18867449,20.49458027,20.80048604,21.10639181,21.41229758,21.71820335,22.02410912,22.3300149,22.63592067,22.94182644,23.24773221,23.55363798,23.85954375,24.16544953,24.4713553,24.77726107,25.08316684,25.38907261,25.69497838,26.00088416,26.00088416,26.00088416,26.00088416,24.96084879,23.92081342,22.88077806,21.84074269,20.80070732,19.76067196,18.72063659,17.68060123
